id,nombre,plataforma,marca,puntuacion usuarios,numero usuarios,popularidad
15676,LEGO Star Wars: The Complete Saga,Wii,NINTENDO,8.6,100,poco conocido
985,Shin Megami Tensei: Strange Journey,DS,NINTENDO,4.5,231,conocido
5583,Zero Escape: Zero Time Dilemma,PlayStation4,SONY,6.7,29,desconocido
7787,Tiger Woods PGA Tour 12: The Masters,PlayStation3,SONY,7.2,19,desconocido
15232,Links 2004,Xbox,MICROSOFT,8.5,11,desconocido
15157,Monster Hunter Generations Ultimate,Switch,NINTENDO,8.5,146,poco conocido
15575,SpellForce 3: Soul Harvest,PC,PC,8.6,29,desconocido
1094,Torchlight II,PlayStation4,SONY,4.6,30,desconocido
14851,Max Payne,PlayStation2,SONY,8.4,121,poco conocido
15551,Kirby: Triple Deluxe,3DS,NINTENDO,8.6,298,conocido
6415,Tekken 6,Xbox360,MICROSOFT,6.9,163,poco conocido
6266,Trials Fusion,PC,PC,6.9,113,poco conocido
7170,Ghost Giant,PlayStation4,SONY,7.1,40,desconocido
5141,The Walking Dead: The Telltale Series - A New Frontier Episode 2: Ties That Bind Part Two,PlayStation4,SONY,6.6,28,desconocido
8193,The Turing Test,XboxOne,MICROSOFT,7.3,74,desconocido
14789,Star Wars: Battlefront,Xbox,MICROSOFT,8.4,80,desconocido
5272,Ultimate Marvel vs. Capcom 3,PlayStation3,SONY,6.6,138,poco conocido
14840,Far Cry 3: Blood Dragon,Xbox360,MICROSOFT,8.4,335,popular
8312,BioShock: The Collection,PC,PC,7.3,124,poco conocido
5122,Skylanders Giants,Xbox360,MICROSOFT,6.6,44,desconocido
15607,BioShock Infinite: Burial at Sea - Episode Two,PC,PC,8.6,583,popular
15652,Resident Evil,Switch,NINTENDO,8.6,47,desconocido
5288,Dead Rising 2,PlayStation3,SONY,6.7,194,poco conocido
15717,Tom Clancy's Ghost Recon 2,Xbox,MICROSOFT,8.6,61,desconocido
14736,Bit.Trip Beat,Wii,NINTENDO,8.4,23,desconocido
14982,Sonic's Ultimate Genesis Collection,PlayStation3,SONY,8.5,57,desconocido
14815,LEGO The Lord of the Rings,Xbox360,MICROSOFT,8.4,89,desconocido
8183,Faeria,Switch,NINTENDO,7.3,16,desconocido
8104,Ghost 1.0,PC,PC,7.3,23,desconocido
15753,This War of Mine: Complete Edition,Switch,NINTENDO,8.6,19,desconocido
14631,Judgment,PlayStation4,SONY,8.4,335,popular
14775,Crash Bandicoot N. Sane Trilogy,PlayStation4,SONY,8.4,1182,popular
7060,The Walking Dead: The Telltale Series - A New Frontier Episode 2: Ties That Bind Part Two,PC,PC,7.1,84,desconocido
14793,A Boy and His Blob,Wii,NINTENDO,8.4,40,desconocido
5428,Elite: Dangerous,PC,PC,6.7,1833,popular
1092,Pokemon Shield,Switch,NINTENDO,4.6,2792,popular
8603,SMITE,XboxOne,MICROSOFT,7.3,116,poco conocido
7184,Full Spectrum Warrior,PC,PC,7.1,38,desconocido
1062,Pokemon Sword,Switch,NINTENDO,4.6,5218,popular
14788,A Short Hike,PC,PC,8.4,77,desconocido
8245,Age of Conan: Hyborian Adventures,PC,PC,7.3,825,popular
1198,The Sims 4: Cats & Dogs,PC,PC,4.7,59,desconocido
14981,Ys: The Oath in Felghana,PSP,SONY,8.5,70,desconocido
15100,NHL 2K2,Dreamcast,SEGA,8.5,8,desconocido
6072,Mutant Mudds,3DS,NINTENDO,6.8,83,desconocido
15632,Metal Slug Anthology,PlayStation2,SONY,8.6,28,desconocido
5830,The Corporate Machine,PC,PC,6.8,5,desconocido
15058,Broken Sword: The Shadow of the Templars,GameBoyAdvance,NINTENDO,8.5,19,desconocido
15402,WWE SmackDown! vs. Raw,PlayStation2,SONY,8.6,108,poco conocido
15014,Space Invaders Infinity Gene,Xbox360,MICROSOFT,8.5,6,desconocido
15608,The Walking Dead: Season Two Episode 1 - All That Remains,Xbox360,MICROSOFT,8.6,96,desconocido
7960,Score Rush Extended,PlayStation4,SONY,7.2,25,desconocido
825,Call of Duty: WWII,XboxOne,MICROSOFT,4.3,417,popular
7912,Rabi-Ribi,PlayStation4,SONY,7.2,21,desconocido
15481,Mega Man X Legacy Collection 1 + 2,PlayStation4,SONY,8.6,105,poco conocido
15130,Titan Quest: Immortal Throne,PC,PC,8.5,259,conocido
15161,Natural Selection 2,PC,PC,8.5,636,popular
6061,Battlefield 2142,PC,PC,6.8,354,popular
7804,Buzz! Quiz TV,PlayStation3,SONY,7.2,31,desconocido
879,Pokemon Sword / Shield Dual Pack,Switch,NINTENDO,4.3,373,popular
6079,Sid Meier's Civilization VI: Gathering Storm,PC,PC,6.8,75,desconocido
6051,Kelly Slater's Pro Surfer,Xbox,MICROSOFT,6.8,6,desconocido
15449,Donkey Kong Country 2,GameBoyAdvance,NINTENDO,8.6,57,desconocido
15206,James Bond 007: NightFire,GameCube,NINTENDO,8.5,60,desconocido
15150,Ultimate Brain Games,GameBoyAdvance,NINTENDO,8.5,8,desconocido
7802,Super Street Fighter IV: Arcade Edition,PlayStation3,SONY,7.2,60,desconocido
7900,TowerFall Ascension,XboxOne,MICROSOFT,7.2,6,desconocido
15739,Soul Reaver 2,PlayStation2,SONY,8.6,50,desconocido
15559,Mad Rat Dead,Switch,NINTENDO,8.6,5,desconocido
15593,Star Ocean: The Second Story,PlayStation,SONY,8.6,64,desconocido
15631,Star Ocean: Till the End of Time,PlayStation2,SONY,8.6,137,poco conocido
812,Shin Megami Tensei: Strange Journey Redux,3DS,NINTENDO,4.2,228,conocido
7964,Microsoft Flight Simulator X,PC,PC,7.2,132,poco conocido
758,Pro Evolution Soccer 2014,Xbox360,MICROSOFT,4.2,115,poco conocido
6032,Octahedron,PlayStation4,SONY,6.8,10,desconocido
15651,FlatOut: Ultimate Carnage,Xbox360,MICROSOFT,8.6,72,desconocido
14718,Shantae: Half-Genie Hero,WiiU,NINTENDO,8.4,46,desconocido
5872,AVICII Invector,PlayStation4,SONY,6.8,20,desconocido
7897,F1 2012,PC,PC,7.2,128,poco conocido
5570,Chessmaster 8000,PC,PC,6.7,6,desconocido
903,Middle-earth: Shadow of War,PlayStation4,SONY,4.4,1370,popular
7931,Medal of Honor Infiltrator,GameBoyAdvance,NINTENDO,7.2,12,desconocido
8226,Renegade Ops,PlayStation3,SONY,7.3,38,desconocido
8357,Tomb Raider: Legend,Xbox360,MICROSOFT,7.3,98,desconocido
15398,The Walking Dead: Episode 4 - Around Every Corner,PC,PC,8.6,221,conocido
15016,N++,Switch,NINTENDO,8.5,15,desconocido
8267,Anomaly: Warzone Earth,PC,PC,7.3,174,poco conocido
15376,Phantasy Star Online Ver. 2,Dreamcast,SEGA,8.5,25,desconocido
5949,Pro Evolution Soccer 2012,PlayStation3,SONY,6.8,141,poco conocido
5387,Fritz 8 Deluxe,PC,PC,6.7,6,desconocido
15639,Otogi: Myth of Demons,Xbox,MICROSOFT,8.6,31,desconocido
15210,Robin Hood: The Legend of Sherwood,PC,PC,8.5,117,poco conocido
8221,TMNT,GameBoyAdvance,NINTENDO,7.3,16,desconocido
5861,Untitled Goose Game,PlayStation4,SONY,6.8,54,desconocido
898,Lumines Remastered,PlayStation4,SONY,4.4,8,desconocido
5321,Dungeon Defenders,PlayStation3,SONY,6.7,46,desconocido
7937,Fantasy General II: Invasion,PC,PC,7.2,31,desconocido
8232,Luftrausers,PlayStation3,SONY,7.3,51,desconocido
15236,The Last Story,Wii,NINTENDO,8.5,223,conocido
15638,Mega Man 11,Switch,NINTENDO,8.6,184,poco conocido
7914,Driver: San Francisco,PC,PC,7.2,406,popular
15405,Splashdown: Rides Gone Wild,PlayStation2,SONY,8.6,19,desconocido
7957,Hoyle Majestic Chess,PC,PC,7.2,5,desconocido
15169,Red Steel 2,Wii,NINTENDO,8.5,196,poco conocido
7890,The Adventure Pals,XboxOne,MICROSOFT,7.2,13,desconocido
7928,Pro Race Driver,Xbox,MICROSOFT,7.2,5,desconocido
837,Read Only Memories,PC,PC,4.3,118,poco conocido
7895,LEGO Star Wars: The Complete Saga,PlayStation3,SONY,7.2,111,poco conocido
15267,Mario Power Tennis,GameCube,NINTENDO,8.5,65,desconocido
8216,Tetris,PlayStation3,SONY,7.3,16,desconocido
7198,Dariusburst: Chronicle Saviours,PlayStation4,SONY,7.1,26,desconocido
15582,Sega Genesis Classics,Switch,NINTENDO,8.6,37,desconocido
14732,Puppeteer,PlayStation3,SONY,8.4,271,conocido
4795,Aaero,XboxOne,MICROSOFT,6.5,11,desconocido
9420,Ys Seven,PC,PC,7.5,23,desconocido
9501,Panzer Corps,PC,PC,7.5,82,desconocido
14210,FIFA 07 Soccer,GameCube,NINTENDO,8.3,11,desconocido
9443,The Wizards,PC,PC,7.5,6,desconocido
4894,Super Time Force,XboxOne,MICROSOFT,6.5,118,poco conocido
8781,Wii Fit Plus,Wii,NINTENDO,7.4,64,desconocido
4856,Salt and Sanctuary,XboxOne,MICROSOFT,6.5,13,desconocido
7526,Game of Thrones: Episode Four - Sons of Winter,XboxOne,MICROSOFT,7.1,26,desconocido
14575,Metro: Last Light,Xbox360,MICROSOFT,8.3,487,popular
8777,2002 FIFA World Cup,PC,PC,7.4,63,desconocido
8774,MotoGP '06,Xbox360,MICROSOFT,7.4,14,desconocido
8772,NBA 2K7,PlayStation3,SONY,7.4,8,desconocido
14100,Under Night In-Birth Exe:Late,PlayStation3,SONY,8.3,46,desconocido
14216,"Gabriel Knight 3: Blood of the Sacred, Blood of the Damned",PC,PC,8.3,55,desconocido
4727,Octopath Traveler,PC,PC,6.5,107,poco conocido
8768,Asheron's Call Dark Majesty,PC,PC,7.4,10,desconocido
4721,Total War: Three Kingdoms - Mandate of Heaven,PC,PC,6.5,16,desconocido
457,Call of Duty: Warzone,PC,PC,3.6,297,conocido
8899,Darkstalkers Resurrection,PlayStation3,SONY,7.4,32,desconocido
8790,Total War: Attila,PC,PC,7.4,619,popular
7183,Injustice: Gods Among Us - Ultimate Edition,PlayStation4,SONY,7.1,531,popular
8823,Penny Arcade Adventures: Episode Two,PC,PC,7.4,23,desconocido
14098,Dishonored: The Knife of Dunwall,PC,PC,8.3,257,conocido
16034,Valkyrie Profile: Lenneth,PSP,SONY,8.7,68,desconocido
16026,Dishonored: The Brigmore Witches,PC,PC,8.7,197,poco conocido
8905,Dropsy,PC,PC,7.4,53,desconocido
14586,MX vs. ATV Unleashed,Xbox,MICROSOFT,8.3,13,desconocido
4784,Super Time Force Ultra,PC,PC,6.5,42,desconocido
7520,The Banner Saga 3,PlayStation4,SONY,7.1,35,desconocido
4767,Nidhogg 2,PC,PC,6.5,22,desconocido
16039,Final Fantasy Anthology,PlayStation,SONY,8.7,45,desconocido
15836,Danganronpa: Trigger Happy Havoc,PlayStationVita,SONY,8.7,297,conocido
13725,WWE SmackDown vs. Raw 2010,Xbox360,MICROSOFT,8.2,53,desconocido
13755,Sonic CD,PlayStation3,SONY,8.2,52,desconocido
9579,Sam & Max Episode 104: Abe Lincoln Must Die!,PC,PC,7.5,44,desconocido
13978,Naruto Shippuden: Ultimate Ninja Storm 4,XboxOne,MICROSOFT,8.2,86,desconocido
4455,Assassin's Creed III,PC,PC,6.4,2059,popular
14038,All-Star Baseball 2004,GameCube,NINTENDO,8.2,6,desconocido
13641,Hot Shots Tennis: Get a Grip,PSP,SONY,8.2,19,desconocido
9499,Test Drive Unlimited,PSP,SONY,7.5,33,desconocido
13731,Hatsune Miku: Project Mirai DX,3DS,NINTENDO,8.2,94,desconocido
15847,Spider-Man 2,PlayStation2,SONY,8.7,212,conocido
6280,Tiger Woods PGA Tour 10,Xbox360,MICROSOFT,6.9,20,desconocido
9520,Hand of Fate 2,PC,PC,7.5,48,desconocido
13785,Hitman: Contracts,PlayStation2,SONY,8.2,58,desconocido
7074,Gran Turismo 5 Prologue,PlayStation3,SONY,7.1,134,poco conocido
15924,S.T.A.L.K.E.R.: Call of Pripyat,PC,PC,8.7,914,popular
1683,World of Tanks,PlayStation4,SONY,5.2,130,poco conocido
13802,Metro Redux,Switch,NINTENDO,8.2,54,desconocido
4902,Tales of Berseria,PC,PC,6.5,333,popular
1624,SoulCalibur VI,PC,PC,5.1,154,poco conocido
16019,Oddworld: Munch's Oddysee,Xbox,MICROSOFT,8.7,39,desconocido
9562,BADLAND: Game of the Year Edition,WiiU,NINTENDO,7.5,16,desconocido
16022,Disgaea 4: A Promise Unforgotten,PlayStation3,SONY,8.7,111,poco conocido
15843,Need for Speed Most Wanted,GameCube,NINTENDO,8.7,32,desconocido
440,World of Tanks,PC,PC,3.5,1841,popular
1574,Life is Strange 2: Episode 1 - Roads,XboxOne,MICROSOFT,5.1,58,desconocido
9422,1979 Revolution: Black Friday,PC,PC,7.5,76,desconocido
14583,Circle of Blood,PC,PC,8.3,22,desconocido
15912,Resident Evil 4,Switch,NINTENDO,8.7,120,poco conocido
9468,Fall Guys: Ultimate Knockout,PC,PC,7.5,309,popular
14557,Heave Ho,Switch,NINTENDO,8.3,15,desconocido
13683,Rocksmith,PlayStation3,SONY,8.2,53,desconocido
7493,Magic: The Gathering - Duels of the Planeswalkers 2013,Xbox360,MICROSOFT,7.1,55,desconocido
8904,Thronebreaker: The Witcher Tales,PlayStation4,SONY,7.4,92,desconocido
6261,Company of Heroes 2: The Western Front Armies,PC,PC,6.9,119,poco conocido
14085,The Banner Saga 2,Switch,NINTENDO,8.3,24,desconocido
5079,The Gardens Between,PC,PC,6.6,28,desconocido
8802,Hellblade: Senua's Sacrifice,Switch,NINTENDO,7.4,129,poco conocido
5240,SoulCalibur: Broken Destiny,PSP,SONY,6.6,56,desconocido
8754,Icewind Dale: Enhanced Edition,PC,PC,7.4,134,poco conocido
515,ArcheAge,PC,PC,3.7,763,popular
14543,Battlefield 2: Modern Combat,PlayStation2,SONY,8.3,81,desconocido
8870,Wakeboarding Unleashed Featuring Shaun Murray,Xbox,MICROSOFT,7.4,8,desconocido
14192,Ghostrunner,PC,PC,8.3,176,poco conocido
14576,Time Commando,PC,PC,8.3,31,desconocido
14195,Bully: Scholarship Edition,Xbox360,MICROSOFT,8.3,194,poco conocido
14084,Outlast,PC,PC,8.3,1619,popular
14561,Kingdom Hearts III,XboxOne,MICROSOFT,8.3,561,popular
14221,Children of Morta,Switch,NINTENDO,8.3,53,desconocido
7524,Unforeseen Incidents,PC,PC,7.1,34,desconocido
6454,The Walking Dead: The Telltale Series - A New Frontier Episode 1: Ties That Bind Part One,PlayStation4,SONY,6.9,55,desconocido
14219,Syberia II,PC,PC,8.3,215,conocido
6510,Overcooked!,XboxOne,MICROSOFT,6.9,42,desconocido
6441,Tom Clancy's The Division,XboxOne,MICROSOFT,6.9,699,popular
5121,Fable III,Xbox360,MICROSOFT,6.6,680,popular
14093,X-Men Legends II: Rise of Apocalypse,PC,PC,8.3,55,desconocido
8811,Tooth and Tail,PC,PC,7.4,34,desconocido
6440,Prison Architect,PlayStation4,SONY,6.9,37,desconocido
8266,Volume,PC,PC,7.3,54,desconocido
14606,Age of Wonders III - Eternal Lords,PC,PC,8.4,111,poco conocido
14866,FIFA Soccer 09 All-Play,Wii,NINTENDO,8.4,22,desconocido
7066,Final Fantasy VIII Remastered,Switch,NINTENDO,7.1,68,desconocido
14640,FIFA 07 Soccer,PSP,SONY,8.4,27,desconocido
14803,Mega Man Legacy Collection,XboxOne,MICROSOFT,8.4,82,desconocido
7511,Gish,PC,PC,7.1,59,desconocido
14215,Ghostrunner,PC,PC,8.3,176,poco conocido
8260,Assassin's Creed: Revelations,Xbox360,MICROSOFT,7.3,677,popular
8799,Alan Wake: The Writer,Xbox360,MICROSOFT,7.4,65,desconocido
14585,Mat Hoffman's Pro BMX,PlayStation,SONY,8.3,19,desconocido
14556,World Rally Championship,PlayStation2,SONY,8.3,11,desconocido
6312,Sam & Max Episode 202: Moai Better Blues,PC,PC,6.9,12,desconocido
8751,Dragonshard,PC,PC,7.4,53,desconocido
8686,Detroit: Become Human,PC,PC,7.4,495,popular
6465,Paper Mario: The Origami King,Switch,NINTENDO,6.9,1462,popular
6504,Trine 4: The Nightmare Prince,XboxOne,MICROSOFT,6.9,17,desconocido
14086,Baten Kaitos: Eternal Wings and the Lost Ocean,GameCube,NINTENDO,8.3,83,desconocido
8808,Nancy Drew: Secret of the Old Clock,PC,PC,7.4,14,desconocido
7081,La-Mulana (Remake),PC,PC,7.1,74,desconocido
14558,Sega Soccer Slam,Xbox,MICROSOFT,8.3,9,desconocido
8890,NHL 2003,Xbox,MICROSOFT,7.4,9,desconocido
528,Call of Duty: Modern Warfare,XboxOne,MICROSOFT,3.7,1259,popular
14574,Skullgirls: 2nd Encore,Switch,NINTENDO,8.3,8,desconocido
7525,Elite: Dangerous,XboxOne,MICROSOFT,7.1,116,poco conocido
14591,The Walking Dead: Season Two - A Telltale Games Series,PC,PC,8.3,630,popular
14562,Lock's Quest,DS,NINTENDO,8.3,33,desconocido
5051,Pro Evolution Soccer 2008,PSP,SONY,6.6,12,desconocido
14544,Pokemon Conquest,DS,NINTENDO,8.3,120,poco conocido
5270,I Am Dead,Switch,NINTENDO,6.6,7,desconocido
5082,ESPN College Hoops,Xbox,MICROSOFT,6.6,5,desconocido
14554,Worms: Open Warfare 2,PSP,SONY,8.3,28,desconocido
14565,The Walking Dead: Season Two Episode 2 - A House Divided,Xbox360,MICROSOFT,8.3,60,desconocido
14581,Capcom vs. SNK 2 EO,Xbox,MICROSOFT,8.3,16,desconocido
15848,Project Justice,Dreamcast,SEGA,8.7,43,desconocido
1423,The Golf Club 2019 featuring PGA Tour,XboxOne,MICROSOFT,4.9,28,desconocido
14260,The Walking Dead: Season Two Episode 3 - In Harm's Way,PlayStation3,SONY,8.3,59,desconocido
14569,World of Outlaws: Sprint Cars 2002,PlayStation2,SONY,8.3,10,desconocido
14553,Spider-Man,Dreamcast,SEGA,8.3,13,desconocido
8815,Danganronpa V3: Killing Harmony,PlayStationVita,SONY,7.4,67,desconocido
8683,Mutazione,PC,PC,7.4,20,desconocido
7502,Counter-Strike: Global Offensive,PlayStation3,SONY,7.1,106,poco conocido
9445,Trover Saves the Universe,PC,PC,7.5,22,desconocido
11863,Crazy Taxi,PlayStation2,SONY,7.8,57,desconocido
11181,RoboBlitz,PC,PC,7.7,32,desconocido
12772,SWAT 4: The Stetchkov Syndicate,PC,PC,8.0,62,desconocido
11814,LEGO Marvel Super Heroes,Xbox360,MICROSOFT,7.8,147,poco conocido
12795,Dragon's Crown Pro,PlayStation4,SONY,8.0,87,desconocido
10992,Brutal Legend,PC,PC,7.7,471,popular
12040,Arise: A Simple Story,PlayStation4,SONY,7.9,90,desconocido
12005,Plants vs Zombies: Garden Warfare 2,XboxOne,MICROSOFT,7.9,119,poco conocido
3265,Disney Infinity 3.0 Edition,PlayStation4,SONY,6.0,84,desconocido
11983,Kingdoms of Amalur: Reckoning,Xbox360,MICROSOFT,7.8,461,popular
12099,Armello,Switch,NINTENDO,7.9,15,desconocido
11874,The Sims: Makin' Magic,PC,PC,7.8,42,desconocido
11265,MLB 15: The Show,PlayStation4,SONY,7.7,198,poco conocido
12823,LEGO Batman: The Videogame,PC,PC,8.0,101,poco conocido
11884,Dungeon Siege II,PC,PC,7.8,201,conocido
11853,Game of Thrones: Episode Three - The Sword in the Darkness,XboxOne,MICROSOFT,7.8,33,desconocido
11268,The Walking Dead: 400 Days,Xbox360,MICROSOFT,7.7,124,poco conocido
11191,Axiom Verge,PC,PC,7.7,98,desconocido
11845,Layers of Fear: Legacy,Switch,NINTENDO,7.8,35,desconocido
11932,FIFA Soccer 06,PlayStation2,SONY,7.8,52,desconocido
11947,Age of Empires III: The WarChiefs,PC,PC,7.8,96,desconocido
11445,Game of Thrones: Episode Six - The Ice Dragon,XboxOne,MICROSOFT,7.8,29,desconocido
11286,"Warhammer 40,000: Dawn of War II - Retribution",PC,PC,7.7,265,conocido
11943,Mr. Driller: Drill Land,Switch,NINTENDO,7.8,9,desconocido
12102,Tokyo Mirage Sessions #FE,WiiU,NINTENDO,7.9,399,popular
11868,Red Dead Redemption: Liars and Cheats,PlayStation3,SONY,7.8,23,desconocido
11786,King's Quest Chapter 1: A Knight to Remember,XboxOne,MICROSOFT,7.8,40,desconocido
11808,Pokemon Black Version 2,DS,NINTENDO,7.8,466,popular
11864,Tyranny,PC,PC,7.8,580,popular
12025,Sly Cooper Collection,PlayStationVita,SONY,7.9,82,desconocido
3611,Call of Duty: Black Ops,Wii,NINTENDO,6.1,96,desconocido
11843,Minit,Switch,NINTENDO,7.8,23,desconocido
12100,AI War: Fleet Command,PC,PC,7.9,109,poco conocido
2647,Magic: Duels of the Planeswalkers 2014,PlayStation3,SONY,5.8,28,desconocido
11292,Hyper Light Drifter,PlayStation4,SONY,7.7,84,desconocido
11788,Stealth Inc: A Clone in the Dark,PlayStation3,SONY,7.8,37,desconocido
11937,Darkwood,XboxOne,MICROSOFT,7.8,8,desconocido
12098,"Guns, Gore & Cannoli 2",PC,PC,7.9,35,desconocido
3534,Tiger Woods PGA Tour 12: The Masters,Xbox360,MICROSOFT,6.1,27,desconocido
12824,Aaero: Complete Edition,Switch,NINTENDO,8.0,6,desconocido
12821,Age of Wonders III,PC,PC,8.0,594,popular
12087,Five Nights at Freddy's VR: Help Wanted,PlayStation4,SONY,7.9,74,desconocido
11827,Grandia II Anniversary Edition,PC,PC,7.8,33,desconocido
12097,Yakuza Kiwami,PlayStation4,SONY,7.9,477,popular
11962,Baseball Advance,GameBoyAdvance,NINTENDO,7.8,5,desconocido
12111,MLB,PSP,SONY,7.9,19,desconocido
3156,Pix the Cat,PlayStation4,SONY,6.0,94,desconocido
12029,Ultimate Marvel vs. Capcom 3,PlayStationVita,SONY,7.9,101,poco conocido
11949,NBA Live 2003,PC,PC,7.8,49,desconocido
12717,The Elder Scrolls Online: Elsweyr,PC,PC,8.0,40,desconocido
12048,Blossom Tales: The Sleeping King,Switch,NINTENDO,7.9,63,desconocido
12010,Buzz! Quiz World,PlayStation3,SONY,7.9,20,desconocido
11795,ABZU,Switch,NINTENDO,7.8,25,desconocido
12114,BoxBoxBoy!,3DS,NINTENDO,7.9,16,desconocido
3612,NHL 14,PlayStation3,SONY,6.1,83,desconocido
12776,Bloodstained: Curse of the Moon 2,PC,PC,8.0,9,desconocido
11911,PixelJunk Eden,PlayStation3,SONY,7.8,38,desconocido
11013,Life is Strange: Before the Storm - Farewell,PlayStation4,SONY,7.7,87,desconocido
11935,SSX On Tour,PlayStation2,SONY,7.8,35,desconocido
2809,Tom Clancy's Splinter Cell: Double Agent,PC,PC,5.8,233,conocido
10679,FLY'N,PC,PC,7.7,64,desconocido
11841,Bomberman Online,Dreamcast,SEGA,7.8,5,desconocido
12105,"Codename: Panzers, Phase Two",PC,PC,7.9,20,desconocido
12050,Blazing Beaks,Switch,NINTENDO,7.9,20,desconocido
3603,Valfaris,PlayStation4,SONY,6.1,24,desconocido
11137,Catherine Classic,PC,PC,7.7,77,desconocido
12815,The Banner Saga 1,Switch,NINTENDO,8.0,50,desconocido
12049,LEGO Star Wars: The Complete Saga,Xbox360,MICROSOFT,7.9,188,poco conocido
12807,Disciples II: Rise of the Elves,PC,PC,8.0,96,desconocido
12031,Game of Thrones: Episode One - Iron From Ice,XboxOne,MICROSOFT,7.9,81,desconocido
12069,Catherine: Full Body,Switch,NINTENDO,7.9,70,desconocido
11794,Endless Space 2,PC,PC,7.8,154,poco conocido
3084,Total War: Three Kingdoms - A World Betrayed,PC,PC,5.9,8,desconocido
2786,Life is Strange 2: Episode 1 - Roads,PC,PC,5.8,156,poco conocido
2987,Battlefield 4,PlayStation3,SONY,5.9,618,popular
3514,Football Manager 2015,PC,PC,6.1,167,poco conocido
12023,Blood & Truth,PlayStation4,SONY,7.9,238,conocido
12799,Autonauts,PC,PC,8.0,8,desconocido
2678,Pro Evolution Soccer 2019,PC,PC,5.8,133,poco conocido
3494,NHL 16,XboxOne,MICROSOFT,6.1,84,desconocido
11826,The Chronicles of Riddick: Assault on Dark Athena,PC,PC,7.8,167,poco conocido
11213,Candle,PC,PC,7.7,76,desconocido
12101,Mega Man Zero / ZX Legacy Collection,XboxOne,MICROSOFT,7.9,66,desconocido
12090,Wave Race: Blue Storm,GameCube,NINTENDO,7.9,32,desconocido
2556,Virginia,XboxOne,MICROSOFT,5.7,42,desconocido
12065,MDK 2: Armageddon,PlayStation2,SONY,7.9,14,desconocido
12063,Valfaris,XboxOne,MICROSOFT,7.9,9,desconocido
11914,RiME,PlayStation4,SONY,7.8,313,popular
12074,Dark Cloud,PlayStation2,SONY,7.9,128,poco conocido
11840,FAR: Lone Sails,PC,PC,7.8,125,poco conocido
11907,Tiger Woods PGA Tour 08,Xbox360,MICROSOFT,7.8,26,desconocido
12027,Borderlands: The Handsome Collection,XboxOne,MICROSOFT,7.9,160,poco conocido
11951,Freedom Fighters,PC,PC,7.8,118,poco conocido
11910,Tales From The Borderlands: Episode 1 - Zer0 Sum,PlayStation4,SONY,7.8,163,poco conocido
11117,Sid Meier's Civilization V: Gods & Kings,PC,PC,7.7,452,popular
12092,Tiger Woods PGA Tour 06,PSP,SONY,7.9,8,desconocido
11842,Resident Evil: Revelations,WiiU,NINTENDO,7.8,194,poco conocido
12789,Etrian Odyssey V: Beyond the Myth,3DS,NINTENDO,8.0,41,desconocido
12779,Yakuza Kiwami,PC,PC,8.0,110,poco conocido
3537,Cities: Skylines - Natural Disasters,PC,PC,6.1,17,desconocido
12790,Sleeping Dogs,Xbox360,MICROSOFT,8.0,506,popular
11933,Pokemon White Version 2,DS,NINTENDO,7.8,353,popular
12108,Atelier Rorona Plus: The Alchemist of Arland,PlayStation3,SONY,7.9,44,desconocido
12059,Ironcast,Switch,NINTENDO,7.9,20,desconocido
11929,Grim Fandango Remastered,PlayStation4,SONY,7.8,272,conocido
2773,GRID 2,PC,PC,5.8,628,popular
11924,Virtua Tennis 3,PlayStation3,SONY,7.8,34,desconocido
12043,The Elder Scrolls III: Tribunal,PC,PC,7.9,96,desconocido
12814,Dicey Dungeons,PC,PC,8.0,25,desconocido
12081,Eternal Sonata,PlayStation3,SONY,7.9,132,poco conocido
11797,Arise: A Simple Story,XboxOne,MICROSOFT,7.8,36,desconocido
12042,LEGO Indiana Jones: The Original Adventures,DS,NINTENDO,7.9,24,desconocido
12778,Trauma Center: Second Opinion,Wii,NINTENDO,8.0,51,desconocido
12077,Vanishing Point,Dreamcast,SEGA,7.9,12,desconocido
11835,The Bigs 2,PlayStation3,SONY,7.8,17,desconocido
11940,Dragon's Dogma: Dark Arisen,XboxOne,MICROSOFT,7.8,43,desconocido
3536,Shantae and the Seven Sirens,PC,PC,6.1,26,desconocido
11976,Tiger Woods PGA Tour 07,Xbox360,MICROSOFT,7.8,22,desconocido
2671,Grand Theft Auto Online,Xbox360,MICROSOFT,5.8,185,poco conocido
12786,Pilotwings 64,Nintendo64,NINTENDO,8.0,44,desconocido
10975,Subnautica,PlayStation4,SONY,7.7,103,poco conocido
11920,Ground Control II: Operation Exodus,PC,PC,7.8,30,desconocido
12118,Battle Brothers,PC,PC,7.9,107,poco conocido
11790,Youropa,PC,PC,7.8,13,desconocido
11821,NBA Street Homecourt,Xbox360,MICROSOFT,7.8,32,desconocido
11973,Goodbye Deponia,PC,PC,7.8,220,conocido
11829,Beaterator,PSP,SONY,7.8,13,desconocido
3281,Madden NFL 07,Xbox360,MICROSOFT,6.0,151,poco conocido
11854,Vitamin Connection,Switch,NINTENDO,7.8,10,desconocido
12803,VVVVVV,Switch,NINTENDO,8.0,26,desconocido
11872,MechCommander 2,PC,PC,7.8,39,desconocido
11959,Dragon Age: Origins - Awakening,PlayStation3,SONY,7.8,78,desconocido
12773,Metal Gear Rising: Revengeance,PlayStation3,SONY,8.0,871,popular
11934,Sid Meier's Civilization Revolution,DS,NINTENDO,7.8,26,desconocido
