id,nombre,plataforma,marca,puntuacion usuarios
9424,Salt Lake 2002,GameBoyAdvance,NINTENDO,7.5
5254,Shinobido 2: Revenge of Zen,PlayStationVita,SONY,6.6
862,Alien Spidy,Xbox360,MICROSOFT,4.3
2265,Rugby 2004,PC,PC,5.5
6774,Gryphon Knight Epic,PC,PC,7.0
1997,Medal of Honor: Warfighter,PC,PC,5.4
884,STONE,PC,PC,4.3
5055,300: March to Glory,PSP,SONY,6.6
2101,Dark Horizon,PC,PC,5.4
4695,Smash Court Tennis 3,Xbox360,MICROSOFT,6.5
15829,Evil Dead: A Fistful of Boomstick,PlayStation2,SONY,8.7
3943,Table Top Racing: World Tour,PlayStation4,SONY,6.3
9413,Aliens Versus Predator 2: Primal Hunt Expansion Pack,PC,PC,7.5
11404,Legends of Wrestling,PlayStation2,SONY,7.8
4343,Haze,PlayStation3,SONY,6.4
11439,Bomberman Land Portable,PSP,SONY,7.8
5591,Cube Life: Island Survival,WiiU,NINTENDO,6.7
8342,Samurai Warriors 2: Empires,PlayStation2,SONY,7.3
1987,Sniper: Ghost Warrior,PC,PC,5.4
1993,The Assembly,PC,PC,5.4
6825,TMNT,PC,PC,7.0
8236,Warhammer: Battle March,Xbox360,MICROSOFT,7.3
567,Kinect Star Wars,Xbox360,MICROSOFT,3.8
2132,The Cursed Crusade,PC,PC,5.5
6787,The Lord of the Rings: Conquest,Xbox360,MICROSOFT,7.0
1842,VR Ping Pong Pro,PlayStation4,SONY,5.3
5751,Darkout,PC,PC,6.8
9515,C.O.P.: The Recruit,DS,NINTENDO,7.5
1887,Touhou Genso Rondo: Bullet Ballet,PlayStation4,SONY,5.3
2709,Woolfe - The Red Hood Diaries,PC,PC,5.8
2196,Alone in the Dark,PC,PC,5.5
6839,Indiana Jones and the Staff of Kings,Wii,NINTENDO,7.0
3486,Shrek 2,PC,PC,6.1
1401,Anna,PC,PC,4.9
5450,Criminal Girls: Invite Only,PlayStationVita,SONY,6.7
10075,Sonic Riders,PlayStation2,SONY,7.6
5468,Metal Wolf Chaos XD,XboxOne,MICROSOFT,6.7
785,Thor: God of Thunder,3DS,NINTENDO,4.2
6295,Classic NES Series: Donkey Kong,GameBoyAdvance,NINTENDO,6.9
6831,Insecticide,DS,NINTENDO,7.0
3998,The Amazing Spider-Man 2,Xbox360,MICROSOFT,6.3
3786,Othello,Switch,NINTENDO,6.2
788,Mighty No. 9,XboxOne,MICROSOFT,4.2
3317,Cabela's Dangerous Hunts 2011,Xbox360,MICROSOFT,6.0
2134,Don King Boxing,Wii,NINTENDO,5.5
15804,Mega Man Star Force 2: Zerker x Saurian,DS,NINTENDO,8.7
6269,Hoshigami: Ruining Blue Earth Remix,DS,NINTENDO,6.9
483,Anamorphine,PlayStation4,SONY,3.6
882,Fade to Silence,PlayStation4,SONY,4.3
2186,Start the Party!,PlayStation3,SONY,5.5
9528,Hyperdimension Neptunia Victory,PlayStation3,SONY,7.5
1270,Might and Magic IX,PC,PC,4.8
2108,The Amazing Spider-Man,3DS,NINTENDO,5.4
6771,Codename: Outbreak,PC,PC,7.0
2900,Genji: Days of the Blade,PlayStation3,SONY,5.9
1881,Humans Must Answer,PC,PC,5.3
7173,Conflict: Vietnam,PC,PC,7.1
8268,The Great Escape,Xbox,MICROSOFT,7.3
2233,Transformers: The Game,PC,PC,5.5
3485,Ghostbusters: The Video Game,DS,NINTENDO,6.1
3763,DiRT 2,PSP,SONY,6.2
2520,The Incredibles,PC,PC,5.7
3312,The Italian Job,PlayStation2,SONY,6.0
2217,Yar's Revenge,Xbox360,MICROSOFT,5.5
4634,Suicide Guy,Switch,NINTENDO,6.5
2202,Super Monkey Ball 3D,3DS,NINTENDO,5.5
727,NBA Ballers: Chosen One,Xbox360,MICROSOFT,4.1
7137,Fist of the North Star: Ken's Rage 2,Xbox360,MICROSOFT,7.1
4032,The Seven Deadly Sins: Knights of Britannia,PlayStation4,SONY,6.3
5166,Iron Front: Liberation 1944,PC,PC,6.6
3054,Teenage Mutant Ninja Turtles: Mutants in Manhattan,XboxOne,MICROSOFT,5.9
12540,Rune Factory: Tides of Destiny,PlayStation3,SONY,8.0
12578,The Bradwell Conspiracy,XboxOne,MICROSOFT,8.0
1770,The Park,PlayStation4,SONY,5.2
2711,SpellForce 2: Faith in Destiny,PC,PC,5.8
7863,Mugen Souls,PlayStation3,SONY,7.2
11434,Trinity: Souls of Zill O'll,PlayStation3,SONY,7.8
6486,Alias (2004),PC,PC,6.9
12137,Scooby-Doo! Mystery Mayhem,PlayStation2,SONY,7.9
1531,Asteroids & Deluxe,Xbox360,MICROSOFT,5.0
2508,Kingdom Under Fire: Circle of Doom,Xbox360,MICROSOFT,5.7
9217,Samurai Warriors 3,Wii,NINTENDO,7.4
4036,Rabbids Travel in Time 3D,3DS,NINTENDO,6.3
257,Driving Emotion Type-S,PlayStation2,SONY,3.0
5729,The Amazing Spider-Man,PlayStationVita,SONY,6.8
9996,Teenage Mutant Ninja Turtles (2003),PC,PC,7.6
5487,Battlestar Galactica,Xbox360,MICROSOFT,6.7
5246,Hercules: The Legendary Journeys,Nintendo64,NINTENDO,6.6
2932,Medal of Honor: Warfighter,PlayStation3,SONY,5.9
5757,The Incredible Hulk,Xbox360,MICROSOFT,6.8
13960,WWE Survivor Series,GameBoyAdvance,NINTENDO,8.2
5767,Akiba's Beat,PlayStation4,SONY,6.8
3541,Cake Mania,DS,NINTENDO,6.1
1200,Fury,PC,PC,4.7
3276,"Casino, Inc.",PC,PC,6.0
6922,BurgerTime: World Tour,Xbox360,MICROSOFT,7.0
2902,Shifting World,3DS,NINTENDO,5.9
1164,Fable Heroes,Xbox360,MICROSOFT,4.7
2937,Space Hulk: Deathwing,PlayStation4,SONY,5.9
1772,The Incredibles,GameBoyAdvance,NINTENDO,5.2
979,A.W.: Phoenix Festa,PlayStationVita,SONY,4.5
7834,Judge Dredd: Dredd VS Death,PC,PC,7.2
7807,The Simpsons: Road Rage,GameBoyAdvance,NINTENDO,7.2
1495,X2: Wolverine's Revenge,PC,PC,5.0
160,Zapper,GameCube,NINTENDO,2.5
4538,Robocraft Infinity,XboxOne,MICROSOFT,6.4
11399,Naruto: Ninja Council 2,GameBoyAdvance,NINTENDO,7.8
3814,Pokemon Channel,GameCube,NINTENDO,6.2
192,Warhammer Quest,PC,PC,2.7
1553,Gunfighter: The Legend of Jesse James,PlayStation,SONY,5.0
4043,Trials of the Blood Dragon,PlayStation4,SONY,6.3
14120,Conflict: Desert Storm,PlayStation2,SONY,8.3
4359,Sniper: Ghost Warrior 3,PlayStation4,SONY,6.4
4037,DreadOut,PC,PC,6.3
3802,Mario & Sonic at the Sochi 2014 Olympic Winter Games,WiiU,NINTENDO,6.2
2656,Dragon Ball Z: Ultimate Tenkaichi,Xbox360,MICROSOFT,5.8
3487,Bloody Good Time,Xbox360,MICROSOFT,6.1
1598,The War of the Worlds,Xbox360,MICROSOFT,5.1
9598,RLH: Run Like Hell,Xbox,MICROSOFT,7.5
1643,Ice Age: Scrat's Nutty Adventure,PlayStation4,SONY,5.1
2905,Bullet Witch,Xbox360,MICROSOFT,5.9
1447,Naruto Shippuden: Ninja Destiny 2,DS,NINTENDO,5.0
6928,Pirates of the Caribbean: At World's End,PlayStation3,SONY,7.0
9218,Saint Seiya: Brave Soldiers,PlayStation3,SONY,7.4
14166,Buzz Lightyear of Star Command,Dreamcast,SEGA,8.3
8225,Zack Zero,PC,PC,7.3
5793,Hard to be a God,PC,PC,6.8
3964,Lost: Via Domus,Xbox360,MICROSOFT,6.3
14233,X-Men: The Official Game,GameBoyAdvance,NINTENDO,8.3
5084,Centipede & Millipede,Xbox360,MICROSOFT,6.6
9971,Jaws Unleashed,PC,PC,7.6
11394,Frogger Advance: The Great Quest,GameBoyAdvance,NINTENDO,7.8
7166,The Incredible Hulk,PlayStation3,SONY,7.1
2289,Disney/Pixar Ratatouille,PlayStation3,SONY,5.6
12568,Onechanbara: Bikini Zombie Slayers,Wii,NINTENDO,8.0
1753,How to Survive,WiiU,NINTENDO,5.2
1269,Topatoi: Spinning Through The Worlds,PlayStation3,SONY,4.8
1788,You're in the Movies,Xbox360,MICROSOFT,5.2
3482,Crasher,PC,PC,6.1
1275,Order Up!!,PlayStation3,SONY,4.8
2910,Bohemian Killing,PC,PC,5.9
5696,Monochroma,PC,PC,6.8
9156,Warhammer: Battle for Atluma,PSP,SONY,7.4
1759,Monster Madness: Battle for Suburbia,Xbox360,MICROSOFT,5.2
6789,WWE Crush Hour,GameCube,NINTENDO,7.0
1773,Virtua Quest,GameCube,NINTENDO,5.2
12673,Space Channel 5: Ulala's Cosmic Attack,GameBoyAdvance,NINTENDO,8.0
3262,Showdown: Legends of Wrestling,PlayStation2,SONY,6.0
7796,Way of the Samurai 3,Xbox360,MICROSOFT,7.2
1752,Blair Witch Volume III: The Elly Kedward Tale,PC,PC,5.2
3051,Titan Quest,PlayStation4,SONY,5.9
6832,Hot Pixel,PSP,SONY,7.0
9200,Driven,GameCube,NINTENDO,7.4
14150,Terminator: Resistance,XboxOne,MICROSOFT,8.3
4368,Dynasty Warriors: Gundam,Xbox360,MICROSOFT,6.4
9540,Under the Skin,PlayStation2,SONY,7.5
6896,Marvel Super Hero Squad: The Infinity Gauntlet,Xbox360,MICROSOFT,7.0
11416,Surf Rocket Racers,Dreamcast,SEGA,7.8
907,Close to the Sun,Switch,NINTENDO,4.4
14955,Warriors Orochi,PlayStation2,SONY,8.4
4719,Crimson Dragon,XboxOne,MICROSOFT,6.5
5242,Star Wars The Clone Wars: Lightsaber Duels,Wii,NINTENDO,6.6
16276,Big Air Freestyle,GameCube,NINTENDO,8.8
3903,Sonic Forces,PC,PC,6.3
3214,World Tour Soccer 2006,PlayStation2,SONY,6.0
11053,Teen Titans,PlayStation2,SONY,7.7
2111,Toren,PlayStation4,SONY,5.4
14894,Colosseum: Road to Freedom,PlayStation2,SONY,8.4
4171,The Council - Episode 5: Checkmate,PC,PC,6.3
130,LOL: Never Party Alone!,DS,NINTENDO,2.3
5284,Besieger,PC,PC,6.7
2528,SpongeBob SquarePants: Creature from the Krusty Krab,DS,NINTENDO,5.7
12951,Sonic Riders,Xbox,MICROSOFT,8.0
5675,Pokemon Rumble Blast,3DS,NINTENDO,6.8
11124,Deadliest Warrior: The Game,Xbox360,MICROSOFT,7.7
12851,Sonic Riders: Zero Gravity,Wii,NINTENDO,8.0
4611,Infinity Runner,PC,PC,6.5
6950,Velvet Assassin,Xbox360,MICROSOFT,7.0
2741,Neverwinter Nights: Enhanced Edition,Switch,NINTENDO,5.8
1124,Blair Witch Volume II: The Legend of Coffin Rock,PC,PC,4.6
2719,Touch the Dead,DS,NINTENDO,5.8
14145,NASCAR 08,PlayStation2,SONY,8.3
1131,Next Life,PC,PC,4.6
4425,Dragoneer's Aria,PSP,SONY,6.4
2155,Earthfall,XboxOne,MICROSOFT,5.5
5180,Supreme Commander,Xbox360,MICROSOFT,6.6
4610,Postal,PC,PC,6.5
7177,Verdun,PlayStation4,SONY,7.1
4580,Diabolical Pitch,Xbox360,MICROSOFT,6.5
1069,WWE Crush Hour,PlayStation2,SONY,4.6
11164,House Flipper,Switch,NINTENDO,7.7
1506,Cooking Mama: Sweet Shop,3DS,NINTENDO,5.0
3759,Train Sim World,PlayStation4,SONY,6.2
6383,Harry Potter and the Sorcerer's Stone,PlayStation2,SONY,6.9
5702,Coded Arms: Contagion,PSP,SONY,6.8
7129,The Chronicles of Narnia: Prince Caspian,Xbox360,MICROSOFT,7.1
1117,Contra: Rogue Corps,XboxOne,MICROSOFT,4.6
2543,Mafia II: Definitive Edition,PlayStation4,SONY,5.7
629,Dynasty Warriors 9,XboxOne,MICROSOFT,3.9
3742,Jambo! Safari: Animal Rescue,Wii,NINTENDO,6.2
3103,Drawn to Death,PlayStation4,SONY,6.0
10090,SpongeBob SquarePants: Creature from the Krusty Krab,PlayStation2,SONY,7.6
1375,Lethal VR,PlayStation4,SONY,4.9
5722,Transformers: The Game,PlayStation2,SONY,6.8
3613,Azur Lane: Crosswave,PlayStation4,SONY,6.1
3601,Perception,PlayStation4,SONY,6.1
3591,Ary and the Secret of Seasons,PlayStation4,SONY,6.1
4468,Don King Presents: Prizefighter,Xbox360,MICROSOFT,6.4
1196,Dead Rising 3: Fallen Angel,XboxOne,MICROSOFT,4.7
8110,We Cheer,Wii,NINTENDO,7.3
1151,Bush Hockey League,PlayStation4,SONY,4.7
1489,Raiders of the Broken Planet,PlayStation4,SONY,5.0
10054,Fullmetal Alchemist and the Broken Angel,PlayStation2,SONY,7.6
10030,Reign of Fire,PlayStation2,SONY,7.6
1516,The Walking Dead Onslaught,PC,PC,5.0
12855,Street Hoops,GameCube,NINTENDO,8.0
1903,Earthlock: Festival of Magic,PlayStation4,SONY,5.3
4407,Viva Pinata: Party Animals,Xbox360,MICROSOFT,6.4
11324,The X-Files Game,PC,PC,7.8
2739,3D Classics: Xevious,3DS,NINTENDO,5.8
2808,Achtung! Cthulhu Tactics,PC,PC,5.8
10940,Thor: God of Thunder,Wii,NINTENDO,7.7
11338,Summer Athletics: The Ultimate Challenge,Wii,NINTENDO,7.8
2046,Bet on Soldier: Blood Sport,PC,PC,5.4
1274,DRIV3R,Xbox,MICROSOFT,4.8
1474,Surgeon Simulator: Anniversary Edition,PlayStation4,SONY,5.0
2777,Vancouver 2010 - The Official Video Game of the Olympic Winter Games,PlayStation3,SONY,5.8
2117,Dungeon Explorer: Warriors of Ancient Arts,PSP,SONY,5.5
1308,Shrek the Third,PlayStation2,SONY,4.8
2725,Monopoly,Xbox360,MICROSOFT,5.8
9219,MeiQ: Labyrinth of Death,PlayStationVita,SONY,7.4
1259,Submerged,PlayStation4,SONY,4.8
4363,Dead Effect 2,XboxOne,MICROSOFT,6.4
5140,The Technomancer,PC,PC,6.6
12849,Praetorians HD Remaster,PC,PC,8.0
2125,Death By Cube,Xbox360,MICROSOFT,5.5
3926,Don't Knock Twice,PlayStation4,SONY,6.3
5708,Bound by Flame,PC,PC,6.8
5089,Safecracker: The Ultimate Puzzle Adventure,Wii,NINTENDO,6.6
5694,Dynasty Warriors DS: Fighter's Battle,DS,NINTENDO,6.8
14135,World Racing,Xbox,MICROSOFT,8.3
11099,Spelunker HD,PlayStation3,SONY,7.7
3598,Pokemon Shuffle,3DS,NINTENDO,6.1
9259,Starsky & Hutch,PC,PC,7.4
690,MUD - FIM Motocross World Championship,PlayStation3,SONY,4.0
4437,Edna & Harvey: The Breakout,PC,PC,6.4
2178,Law & Order: Criminal Intent,PC,PC,5.5
5780,Rayman Raving Rabbids,DS,NINTENDO,6.8
15190,Dynasty Warriors Advance,GameBoyAdvance,NINTENDO,8.5
3130,Guilty Gear 2: Overture,Xbox360,MICROSOFT,6.0
4584,Theseus,PlayStation4,SONY,6.5
1723,Disciples III: Renaissance,PC,PC,5.2
6572,D-Day,PC,PC,7.0
1767,Carnivores: Cityscape,PC,PC,5.2
2317,Inversion,PlayStation3,SONY,5.6
827,Run Like Hell!,PlayStationVita,SONY,4.3
4689,Army Men: Sarge's War,GameCube,NINTENDO,6.5
923,Jump Force,PlayStation4,SONY,4.4
1792,Hardware: Rivals,PlayStation4,SONY,5.2
12831,Yu Yu Hakusho: Dark Tournament,PlayStation2,SONY,8.0
15121,Sonic Riders: Zero Gravity,PlayStation2,SONY,8.5
1043,Port Royale 3: Pirates and Merchants,Xbox360,MICROSOFT,4.5
15243,Gotcha Force,GameCube,NINTENDO,8.5
9253,Hot Dog King A Fast Food Empire,PC,PC,7.4
3230,Age of Pirates: Caribbean Tales,PC,PC,6.0
1727,Warplanes: WW2 Dogfight,Switch,NINTENDO,5.2
9403,Spawn: Armageddon,PlayStation2,SONY,7.5
2992,Short Peace: Ranko Tsukigime's Longest Day,PlayStation3,SONY,5.9
345,Cool Boarders 2001,PlayStation,SONY,3.3
4411,Perception,PC,PC,6.4
4094,BlackSite: Area 51,PlayStation3,SONY,6.3
11075,Kung-Fu High Impact,Xbox360,MICROSOFT,7.7
11115,Dragon Ball: Raging Blast,Xbox360,MICROSOFT,7.7
225,Tom Clancy's Ghost Recon: Breakpoint,PlayStation4,SONY,2.8
15417,Michael Jackson The Experience,Wii,NINTENDO,8.6
1755,Shattered Skies,PC,PC,5.2
4449,Super Toy Cars,WiiU,NINTENDO,6.4
11188,Teenage Mutant Ninja Turtles,Xbox,MICROSOFT,7.7
1732,Borderlands: Mad Moxxi's Underdome Riot,PlayStation3,SONY,5.2
1912,Table Mini Golf,PlayStationVita,SONY,5.3
2952,100ft Robot Golf,PlayStation4,SONY,5.9
1785,The Chronicles of Narnia: Prince Caspian,PlayStation3,SONY,5.2
3021,Pirates of Black Cove,PC,PC,5.9
11010,Warriors Orochi 2,PSP,SONY,7.7
2272,Deadliest Warrior: Legends,Xbox360,MICROSOFT,5.6
1840,Table Top Tanks,PlayStationVita,SONY,5.3
2950,Deadliest Catch: Alaskan Storm,Xbox360,MICROSOFT,5.9
11336,Spartan (2004),PC,PC,7.8
9370,MLB SlugFest 2006,PlayStation2,SONY,7.5
1371,Dangerous Golf,PlayStation4,SONY,4.9
4605,Naruto: Ninja Council 3,DS,NINTENDO,6.5
3010,RF Online,PC,PC,5.9
1373,TV Superstars,PlayStation3,SONY,4.9
2746,MySims SkyHeroes,Xbox360,MICROSOFT,5.8
3602,Q*bert: Rebooted: The XBOX One @!#?@! Edition,XboxOne,MICROSOFT,6.1
3121,"Jungle Rumble: Freedom, Happiness and Bananas",PlayStationVita,SONY,6.0
3867,Iron Man,DS,NINTENDO,6.2
2783,Avatar: The Last Airbender,Wii,NINTENDO,5.8
1692,The Adventures of Tintin: The Game,3DS,NINTENDO,5.2
13835,4x4 EVO 2,GameCube,NINTENDO,8.2
5156,Roving Rogue,WiiU,NINTENDO,6.6
1396,Valkyria Revolution,XboxOne,MICROSOFT,4.9
916,DreamWorks Shrek SuperSlam,DS,NINTENDO,4.4
9254,Tenchu Z,Xbox360,MICROSOFT,7.4
13971,Data East Arcade Classics,Wii,NINTENDO,8.2
13875,Critter Round-Up,Wii,NINTENDO,8.2
3123,Carnival Games,Wii,NINTENDO,6.0
13946,Alexander,PC,PC,8.2
4433,Peter Jackson's King Kong: The Official Game of the Movie,PSP,SONY,6.4
2320,Syndrome,PC,PC,5.6
933,Spyro: Enter the Dragonfly,PlayStation2,SONY,4.4
1249,ADR1FT,PlayStation4,SONY,4.8
9407,Deadly Dozen,PC,PC,7.5
1028,WWE 2K Battlegrounds,Switch,NINTENDO,4.5
13948,Miami Law,DS,NINTENDO,8.2
3177,Contract J.A.C.K.,PC,PC,6.0
1964,WWE 2K15,XboxOne,MICROSOFT,5.3
2328,Scene It? Bright Lights! Big Screen!,Xbox360,MICROSOFT,5.6
1122,DreamWorks Shrek the Third,Xbox360,MICROSOFT,4.6
7003,Medal of Honor: Vanguard,Wii,NINTENDO,7.0
3599,Dance Factory,PlayStation2,SONY,6.1
220,Manchester United Soccer 2005,PC,PC,2.8
1128,Supreme League of Patriots,PC,PC,4.6
3737,Predator: Hunting Grounds,PlayStation4,SONY,6.2
725,Star Trek: Legacy,PC,PC,4.1
3800,Disney/Pixar Ratatouille,Xbox360,MICROSOFT,6.2
1588,The LEGO Movie 2 Videogame,Switch,NINTENDO,5.1
373,Sacred 3,PlayStation3,SONY,3.4
1623,Transformers Prime: The Game,WiiU,NINTENDO,5.1
4457,Super Monkey Ball Adventure,PSP,SONY,6.4
6998,Garfield and His Nine Lives,GameBoyAdvance,NINTENDO,7.0
1264,RollerCoaster Tycoon Adventures,Switch,NINTENDO,4.8
11443,Rave Master: Special Attack Force,GameBoyAdvance,NINTENDO,7.8
11311,Zatch Bell! Mamodo Battles,PlayStation2,SONY,7.8
9324,Ace Combat Advance,GameBoyAdvance,NINTENDO,7.5
2160,"Carnival Games: Monkey See, Monkey Do!",Xbox360,MICROSOFT,5.5
2970,Da New Guys: Day of the Jackass,PC,PC,5.9
5131,Iron Warriors: T-72 Tank Command,PC,PC,6.6
778,Crucible,PC,PC,4.2
8122,Unbound Saga,PSP,SONY,7.3
13956,Leisure Suit Larry: Reloaded,PC,PC,8.2
6329,WWE WrestleMania 21,Xbox,MICROSOFT,6.9
1934,Deadly Premonition 2: A Blessing in Disguise,Switch,NINTENDO,5.3
5686,Gal*Gun 2,PlayStation4,SONY,6.8
2824,APB: Reloaded,PC,PC,5.8
3590,Far Cry 4: Escape from Durgesh Prison,PlayStation4,SONY,6.1
3227,Guardians of Middle-Earth,PC,PC,6.0
2270,Dragon Age: Origins - Witch Hunt,Xbox360,MICROSOFT,5.6
2624,The Legend of Spyro: Dawn of the Dragon,DS,NINTENDO,5.7
3099,CrimeCraft,PC,PC,5.9
2234,Dementium Remastered,3DS,NINTENDO,5.5
5205,Army Corps of Hell,PlayStationVita,SONY,6.6
2625,SpongeBob SquarePants: Creature from the Krusty Krab,Wii,NINTENDO,5.7
1332,NASCAR 08,PlayStation3,SONY,4.9
16275,Mobile Suit Gundam: Gundam vs. Zeta Gundam,PlayStation2,SONY,8.8
12,Call of Duty: Modern Warfare 3 - Defiance,DS,NINTENDO,1.2
9000,Lionheart: Legacy of the Crusader,PC,PC,7.4
16470,Dragon Valor,PlayStation,SONY,8.9
2214,Datura,PlayStation3,SONY,5.5
12079,Dirge of Cerberus: Final Fantasy VII,PlayStation2,SONY,7.9
8699,Toy Story 2: Buzz Lightyear to the Rescue!,Dreamcast,SEGA,7.4
11317,The Great Escape,PlayStation2,SONY,7.8
3137,Mario Party: Island Tour,3DS,NINTENDO,6.0
2724,SVC Chaos: SNK vs. Capcom,Xbox,MICROSOFT,5.8
2290,TRON: Evolution,PC,PC,5.6
5967,Lifeless Planet: Premier Edition,XboxOne,MICROSOFT,6.8
6569,Spider-Man: Edge of Time,Xbox360,MICROSOFT,7.0
2915,Spider-Man: Friend or Foe,PC,PC,5.9
2294,FireStarter,PC,PC,5.6
2239,Wrecked: Revenge Revisited,Xbox360,MICROSOFT,5.5
6692,Myst III: Exile,PlayStation2,SONY,7.0
10474,Teenage Mutant Ninja Turtles,GameCube,NINTENDO,7.6
210,Dynasty Warriors 9,PC,PC,2.8
11315,Sonic Adventure DX Director's Cut,GameCube,NINTENDO,7.8
2611,The Bunker,PC,PC,5.7
164,DreamWorks Shrek Forever After,PlayStation3,SONY,2.5
12708,Destruction Derby Arenas,PlayStation2,SONY,8.0
12749,Neverland Card Battles,PSP,SONY,8.0
9281,Kao the Kangaroo Round 2,GameCube,NINTENDO,7.5
304,Sherlock Holmes: The Mystery of the Mummy,DS,NINTENDO,3.1
8736,Jet Car Stunts,PC,PC,7.4
6724,Landit Bandit,PlayStation3,SONY,7.0
4487,Pool of Radiance: Ruins of Myth Drannor,PC,PC,6.4
6737,Typoman,WiiU,NINTENDO,7.0
2236,Little Deviants,PlayStationVita,SONY,5.5
470,DreamWorks Shrek the Third,PSP,SONY,3.6
3016,Toren,PC,PC,5.9
4901,The Lord of the Rings: Conquest,PC,PC,6.5
5110,Stranded Sails: Explorers of the Cursed Islands,Switch,NINTENDO,6.6
8853,Frontline: Fields of Thunder,PC,PC,7.4
2319,Far Cry 5: Lost on Mars,PlayStation4,SONY,5.6
2613,Wizardry: Labyrinth of Lost Souls,PlayStation3,SONY,5.7
5179,Disney Epic Mickey 2: The Power of Two,PlayStationVita,SONY,6.6
2287,Legend: Hand of God,PC,PC,5.6
12901,Army Men Advance,GameBoyAdvance,NINTENDO,8.0
363,Uncanny Valley,XboxOne,MICROSOFT,3.3
8737,The Sims 2: Pets,PSP,SONY,7.4
408,Vancouver 2010 - The Official Video Game of the Olympic Winter Games,PC,PC,3.4
2260,Art of Murder: Cards of Destiny,PC,PC,5.5
30,Sacred 3,PC,PC,1.5
2326,Trials of the Blood Dragon,XboxOne,MICROSOFT,5.6
72,The LEGO Movie 2 Videogame,PlayStation4,SONY,1.9
214,Black Mirror,XboxOne,MICROSOFT,2.8
26,Destiny 2: Curse of Osiris,XboxOne,MICROSOFT,1.4
11111,Mobile Suit Gundam Seed: Battle Assault,GameBoyAdvance,NINTENDO,7.7
1286,Body and Brain Connection,Xbox360,MICROSOFT,4.8
3015,Transformers: Dark of the Moon,PlayStation3,SONY,5.9
37,Destiny 2: Curse of Osiris,PlayStation4,SONY,1.5
9320,Micro Machines V4,PC,PC,7.5
6526,Orangeblood,PC,PC,7.0
5638,Prince of Persia: The Forgotten Sands,DS,NINTENDO,6.8
2297,Disney Epic Mickey 2: The Power of Two,WiiU,NINTENDO,5.6
6548,Harbinger,PC,PC,7.0
2137,Genesis Rising: The Universal Crusade,PC,PC,5.5
5233,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,GameCube,NINTENDO,6.6
11312,Ready 2 Rumble Boxing: Round 2,GameBoyAdvance,NINTENDO,7.8
5992,Dead Space 2: Severed,Xbox360,MICROSOFT,6.8
8120,Dragon Ball: Raging Blast,PlayStation3,SONY,7.3
15592,Tennis World Tour 2,PlayStation4,SONY,8.6
6688,Rise of the Argonauts,PlayStation3,SONY,7.0
1711,Capcom Fighting Evolution,PlayStation2,SONY,5.2
3450,Soul Axiom,PC,PC,6.1
13676,Dynasty Warriors 5: Xtreme Legends,PlayStation2,SONY,8.2
8058,Stronghold Legends,PC,PC,7.2
5325,Rampage: Total Destruction,GameCube,NINTENDO,6.7
8073,Naruto: Path of the Ninja,DS,NINTENDO,7.2
4068,Group S Challenge,Xbox,MICROSOFT,6.3
9236,The Incredible Hulk (2003),GameBoyAdvance,NINTENDO,7.4
5959,Mobile Suit Gundam: Extreme VS-Force,PlayStationVita,SONY,6.8
769,Little Dragons Cafe,PlayStation4,SONY,4.2
1649,Armikrog,PC,PC,5.1
6238,NBA,PSP,SONY,6.9
1675,Dark Void,PC,PC,5.2
8020,Final Exam,Xbox360,MICROSOFT,7.2
1501,Animal Force,PlayStation4,SONY,5.0
8263,Dynasty Warriors 7,PlayStation3,SONY,7.3
1864,Vector Thrust,PC,PC,5.3
722,FIFA Soccer 13,PlayStationVita,SONY,4.1
3711,Shadow Puppeteer,WiiU,NINTENDO,6.2
4104,Double Dragon,Xbox360,MICROSOFT,6.3
6262,Goliath,PC,PC,6.9
7127,Uno,XboxOne,MICROSOFT,7.1
3310,Guitar Hero: Van Halen,Xbox360,MICROSOFT,6.0
4827,Wolfenstein 3D,GameBoyAdvance,NINTENDO,6.5
1048,Nether,PC,PC,4.6
5990,Blazing Angels: Squadrons of WWII,Wii,NINTENDO,6.8
15573,Armored Core: Nine Breaker,PlayStation2,SONY,8.6
1104,The Princess Guide,Switch,NINTENDO,4.6
3652,Corvette,PlayStation2,SONY,6.2
7147,World War II Online: Blitzkrieg,PC,PC,7.1
14015,Knock-knock,PC,PC,8.2
3068,Dungeons & Dragons: Eye of the Beholder,GameBoyAdvance,NINTENDO,5.9
7847,Tactical Ops: Assault on Terror,PC,PC,7.2
5963,Endgame,PlayStation2,SONY,6.8
1565,Micro Machines World Series,XboxOne,MICROSOFT,5.0
1694,Skater XL,PlayStation4,SONY,5.2
7121,Spawn: Armageddon,Xbox,MICROSOFT,7.1
2726,BASS Strike,PlayStation2,SONY,5.8
1641,Catlateral Damage,PlayStation4,SONY,5.1
1578,Toy Home,PlayStation3,SONY,5.1
4905,Dragon Ball Z: Harukanaru Densetsu,DS,NINTENDO,6.5
4399,"Hey You, Pikachu!",Nintendo64,NINTENDO,6.4
2771,WWE 2K Battlegrounds,XboxOne,MICROSOFT,5.8
10461,Akiba's Trip: Undead & Undressed,PlayStation3,SONY,7.6
3432,Sumioni: Demon Arts,PlayStationVita,SONY,6.1
8703,Ruff Trigger: The Vanocore Conspiracy,PlayStation2,SONY,7.4
4451,Pirates of the Caribbean: At World's End,PC,PC,6.4
