id,nombre,plataforma,marca,puntuacion usuarios
7372,Tricky Towers,Switch,NINTENDO,7.5
7577,LEGO Batman: The Videogame,Wii,NINTENDO,7.9
7593,Just Dance 3,Wii,NINTENDO,7.9
7735,Shining Soul II,GameBoyAdvance,NINTENDO,8.5
7404,Everybody's Golf VR,PlayStation4,SONY,7.8
7651,Toukiden: Kiwami,PlayStation4,SONY,7.4
7587,Icewind Dale: Heart of Winter,PC,PC,7.7
7383,The Walking Dead: The Telltale Series - The Final Season Episode 3: Broken Toys,PC,PC,7.5
7419,Greg Hastings' Tournament Paintball,Xbox,MICROSOFT,8.3
7676,Full Spectrum Warrior,PlayStation2,SONY,8.0
7465,The Legend of Dragoon,PlayStation,SONY,9.0
7728,Zeno Clash: Ultimate Edition,Xbox360,MICROSOFT,7.9
7654,Moving Out,PlayStation4,SONY,8.0
7536,Dr. Mario / Puzzle League,GameBoyAdvance,NINTENDO,7.8
7743,TrackMania (2003),PC,PC,8.1
7522,Legacy of Kain: Defiance,Xbox,MICROSOFT,7.9
7458,Capcom Classics Collection Volume 2,PlayStation2,SONY,8.0
7731,Action Henk,PC,PC,7.4
7635,Resident Evil: Revelations 2 - Episode 4: Metamorphosis,XboxOne,MICROSOFT,7.4
7655,Unmechanical,PC,PC,7.7
7516,Inazuma Eleven,DS,NINTENDO,7.9
7426,Darksiders Genesis,Switch,NINTENDO,7.5
7529,Killer7,GameCube,NINTENDO,8.7
7828,Headlander,PC,PC,7.7
7360,Batman: The Brave and the Bold - The Videogame,DS,NINTENDO,8.1
7682,Jet Grind Radio,GameBoyAdvance,NINTENDO,8.0
7526,Rocky,PlayStation2,SONY,8.6
7757,Sacred,PC,PC,7.7
7652,Naruto Shippuden: Clash of Ninja Revolution III,Wii,NINTENDO,7.7
7643,Classic NES Series: Castlevania,GameBoyAdvance,NINTENDO,8.7
7798,"Sam & Max Episode 103: The Mole, the Mob and the Meatball",PC,PC,7.5
7839,SBK X: Superbike World Championship,Xbox360,MICROSOFT,8.3
7571,Mages of Mystralia,PC,PC,8.5
7361,Pato Box,Switch,NINTENDO,7.5
7705,Devil May Cry HD Collection,PlayStation3,SONY,8.9
7434,The Room,Switch,NINTENDO,7.5
7540,Superliminal,PC,PC,7.8
7584,Rayman 3: Hoodlum Havoc,PC,PC,8.0
7820,Dying Light,XboxOne,MICROSOFT,7.8
7722,SOCOM: U.S. Navy SEALs Fireteam Bravo 3,PSP,SONY,8.0
7645,1503 A.D. - The New World,PC,PC,7.6
7740,Spider-Man 2: Enter: Electro,PlayStation,SONY,8.4
7742,AeroWings 2: Air Strike,Dreamcast,SEGA,8.9
7542,Deponia,PC,PC,8.1
7495,Take Command: 2nd Manassas,PC,PC,7.8
7528,Harvest Moon 3D: A New Beginning,3DS,NINTENDO,7.7
7384,ClaDun x2,PSP,SONY,8.3
7477,Inazuma Eleven 2: Blizzard,DS,NINTENDO,8.3
7588,Dino Crisis,Dreamcast,SEGA,8.7
7880,Dance Dance Revolution Universe,Xbox360,MICROSOFT,8.0
7683,RollerCoaster Tycoon 2,PC,PC,8.7
7424,Gabriel Knight: Sins of the Fathers 20th Anniversary Edition,PC,PC,7.7
7461,SpellForce: The Order of Dawn,PC,PC,7.7
7718,The Secret World,PC,PC,8.3
7855,Caesar IV,PC,PC,7.9
7564,Big Brain Academy,DS,NINTENDO,7.5
7864,Vampire: The Masquerade - Redemption,PC,PC,8.2
7420,Overload,PC,PC,7.6
7751,TRI,PC,PC,7.5
7904,Cat Quest,PlayStation4,SONY,7.6
7485,Smash Court Tennis Pro Tournament 2,PlayStation2,SONY,8.6
7578,Prince of Persia Rival Swords,PSP,SONY,8.4
7647,Evil Islands: Curse of the Lost Soul,PC,PC,7.9
7394,Slain: Back from Hell,PC,PC,8.1
7482,Marble Saga: Kororinpa,Wii,NINTENDO,7.8
7396,Atelier Meruru Plus: The Apprentice of Arland,PlayStationVita,SONY,8.1
7803,The Sims 2: Bon Voyage,PC,PC,7.5
7916,Cossacks: The Art of War,PC,PC,8.4
7810,Dance Dance Revolution Disney Mix,PlayStation,SONY,8.2
7585,Headhunter,PlayStation2,SONY,8.2
7476,Need for Speed Underground Rivals,PSP,SONY,8.2
7896,Medal of Honor: Allied Assault - Spearhead,PC,PC,7.5
7531,The Sky Crawlers: Innocent Aces,Wii,NINTENDO,8.2
7715,The Lord of the Rings: The Third Age,GameCube,NINTENDO,7.8
7502,Alder's Blood,Switch,NINTENDO,7.6
7418,Portal Knights,Switch,NINTENDO,7.6
7533,Super Mario Bros. 35,Switch,NINTENDO,7.5
7389,Costume Quest,Xbox360,MICROSOFT,8.3
7496,Kingdom,PC,PC,7.6
7401,Destroy All Humans! 2,PlayStation2,SONY,8.6
7598,The Sims: House Party,PC,PC,7.8
7440,Naruto: Clash of Ninja Revolution,Wii,NINTENDO,7.9
7782,Mafia II,Xbox360,MICROSOFT,8.0
7702,Ultimate Spider-Man,PlayStation2,SONY,8.2
7774,Act of War: High Treason,PC,PC,7.5
7800,Cat Quest,Switch,NINTENDO,7.7
7478,Vietcong (2003),PC,PC,8.5
7764,Turok,Switch,NINTENDO,7.8
7453,Darkstalkers Chronicle: The Chaos Tower,PSP,SONY,7.9
7650,Katamari Forever,PlayStation3,SONY,8.0
7648,Hidden & Dangerous,PC,PC,7.8
7530,"Guns, Gore & Cannoli",PC,PC,7.6
7767,Fight Night Round 3,PSP,SONY,8.2
7739,Way of the Samurai,PlayStation2,SONY,8.1
7840,Infected,PSP,SONY,8.2
7591,Total Annihilation: Kingdoms,PC,PC,8.5
7422,Patapon 3,PSP,SONY,7.5
7385,Zoo Keeper,DS,NINTENDO,7.5
7524,EverQuest Online Adventures,PlayStation2,SONY,8.1
7804,Red Dead Revolver,Xbox,MICROSOFT,8.1
7513,Resonance of Fate,Xbox360,MICROSOFT,7.7
7856,Darkwatch,PlayStation2,SONY,8.3
7621,Tourist Trophy,PlayStation2,SONY,8.5
7821,Just Dance 4,Wii,NINTENDO,7.5
7563,Mercury Hg,Xbox360,MICROSOFT,7.6
7582,Dai Senryaku VII: Modern Military Tactics,Xbox,MICROSOFT,7.6
7888,They Bleed Pixels,PC,PC,7.5
7521,Midway Arcade Treasures 2,PlayStation2,SONY,7.8
7402,Inazuma Eleven Go: Light,3DS,NINTENDO,7.6
7876,Culdcept Revolt,3DS,NINTENDO,7.6
7462,XIII,Xbox,MICROSOFT,8.1
7527,Hotline Miami 2: Wrong Number,PC,PC,7.6
7779,Ion Assault,Xbox360,MICROSOFT,7.5
7523,Magic Pengel: The Quest for Color,PlayStation2,SONY,7.5
7869,PQ2: Practical Intelligence Quotient,PSP,SONY,7.8
7894,Minecraft Dungeons,XboxOne,MICROSOFT,7.8
7570,Magicka,PC,PC,7.6
7538,Sega Rally Revo,PC,PC,7.5
7604,Gigantic,XboxOne,MICROSOFT,7.5
7417,Sam & Max: Save the World,Xbox360,MICROSOFT,7.5
7451,Batman: Arkham Origins,PC,PC,7.5
7505,Insurgency,PC,PC,8.6
7808,Capcom vs. SNK Pro,PlayStation,SONY,8.5
7619,Gatling Gears,Xbox360,MICROSOFT,7.7
7822,Rock of Ages,PC,PC,7.5
7913,NFL Fever 2004,Xbox,MICROSOFT,8.8
7479,Star Ocean: The Last Hope International,PlayStation3,SONY,7.9
7535,Binary Domain,Xbox360,MICROSOFT,8.1
7734,UEFA Euro 2004: Portugal,Xbox,MICROSOFT,7.8
7514,Formula One Championship Edition,PlayStation3,SONY,8.1
7713,Giana Sisters: Twisted Dreams - Owltimate Edition,Switch,NINTENDO,7.8
7680,LEGO Marvel Super Heroes 2,XboxOne,MICROSOFT,7.6
7885,Galaga Legions,Xbox360,MICROSOFT,7.9
7861,TransWorld Snowboarding,Xbox,MICROSOFT,8.5
7664,The Dungeon of Naheulbeuk: The Amulet of Chaos,PC,PC,7.8
7589,Summoner,PlayStation2,SONY,7.5
7689,SUPERBEAT: XONiC,Switch,NINTENDO,7.5
7421,Inazuma Eleven 2: Firestorm,DS,NINTENDO,8.2
7726,Luigi's Mansion,3DS,NINTENDO,8.1
7882,Pump It Up: Exceed,Xbox,MICROSOFT,7.5
7727,Luigi's Mansion,3DS,NINTENDO,8.1
7539,Destroy All Humans!,PlayStation2,SONY,8.1
7761,Coffee Talk,Switch,NINTENDO,7.6
7507,Disgaea D2: A Brighter Darkness,PlayStation3,SONY,8.1
7886,The Sims 2: FreeTime,PC,PC,7.5
7835,Tokyo Jungle,PlayStation3,SONY,8.1
7398,Robotech: Battlecry,GameCube,NINTENDO,8.5
7586,Comanche 4,PC,PC,7.6
7460,Hitman: Contracts,PC,PC,7.7
7597,Atelier Totori: The Adventurer of Arland,PlayStation3,SONY,8.1
7833,Shantae: Risky's Revenge - Director's Cut,PlayStation4,SONY,7.4
7640,Broken Sword: Shadow of the Templars - The Director's Cut,Wii,NINTENDO,8.2
7667,Marble It Up!,Switch,NINTENDO,7.4
7762,Vasara Collection,Switch,NINTENDO,7.5
7620,Ghostbusters: The Video Game,PC,PC,7.8
7737,Pro Race Driver,PC,PC,7.4
7565,Expeditions: Viking,PC,PC,8.0
7707,Destroy All Humans! 2,Xbox,MICROSOFT,8.0
7887,Tak: The Great Juju Challenge,PlayStation2,SONY,8.1
7381,The Wolf Among Us: Episode 4 - In Sheep's Clothing,Xbox360,MICROSOFT,8.5
7784,Shadow Warrior,XboxOne,MICROSOFT,7.5
7914,All-Star Baseball 2004,Xbox,MICROSOFT,7.4
7745,Naruto Shippuden: Ultimate Ninja Storm 2,Xbox360,MICROSOFT,8.6
7807,GT Advance 3: Pro Concept Racing,GameBoyAdvance,NINTENDO,8.8
7777,Neon Chrome,PC,PC,7.4
7455,Semblance,Switch,NINTENDO,7.4
7878,The Elder Scrolls Online: Tamriel Unlimited,PlayStation4,SONY,7.6
7359,Tokyo Xanadu,PlayStationVita,SONY,8.0
7471,MindSeize,Switch,NINTENDO,8.0
7615,"Warhammer 40,000: Space Marine",PC,PC,7.5
7709,Sky Force Reloaded,PlayStation4,SONY,7.7
7409,FlatOut: Head On,PSP,SONY,8.2
7520,A Hat in Time,XboxOne,MICROSOFT,7.9
7444,Spider-Man: Shattered Dimensions,PlayStation3,SONY,7.7
7616,Sega Rally Revo,PSP,SONY,7.5
7657,Sam & Max: Season One,Wii,NINTENDO,8.3
7411,Lode Runner Legacy,Switch,NINTENDO,7.5
7793,Fire Emblem Warriors,Switch,NINTENDO,7.9
7857,Call of Duty: Finest Hour,GameCube,NINTENDO,8.6
7825,SSX Blur,Wii,NINTENDO,8.0
7768,Fatal Frame,PlayStation2,SONY,8.7
7608,Trials of Mana,Switch,NINTENDO,7.8
7463,Pac-Man World 2,GameCube,NINTENDO,8.3
7470,Story of Seasons: Trio of Towns,3DS,NINTENDO,8.0
7686,Dying Light,PlayStation4,SONY,7.9
7677,Nano Assault EX,3DS,NINTENDO,7.6
7612,Left 4 Dead 2: The Passing,Xbox360,MICROSOFT,8.2
7518,Runaway: A Road Adventure,PC,PC,7.8
7492,Naruto: Clash of Ninja 2,GameCube,NINTENDO,8.7
7778,Transformers: Devastation,PC,PC,7.4
7883,Arma 3,PC,PC,7.6
7859,Counter-Strike,Xbox,MICROSOFT,7.6
7467,Starlink: Battle for Atlas,Switch,NINTENDO,7.8
7891,Prince of Persia: The Forgotten Sands,Xbox360,MICROSOFT,7.8
7627,Ys: Memories of Celceta,PC,PC,7.4
7746,Yumi's Odd Odyssey,3DS,NINTENDO,7.7
7792,Star Ocean: First Departure,PSP,SONY,7.6
7753,ArmA: Combat Operations,PC,PC,7.6
7847,The Beast Inside,PC,PC,7.7
7703,Darkwood,Switch,NINTENDO,7.8
7546,Dungeon Siege: Throne of Agony,PSP,SONY,7.7
7469,The Alliance Alive,3DS,NINTENDO,8.1
7430,Spartan: Total Warrior,PlayStation2,SONY,8.5
7794,Kamiko,Switch,NINTENDO,7.6
7410,Bladed Fury,PC,PC,8.2
7400,Battlestations: Pacific,PC,PC,7.8
7596,Need for Speed Carbon,PlayStation2,SONY,8.4
7747,Custom Robo Arena,DS,NINTENDO,8.3
7568,Tom Clancy's HAWX,PlayStation3,SONY,7.9
7614,Nantucket,PC,PC,7.4
7884,Drox Operative,PC,PC,7.4
7754,Mini Ninjas,PC,PC,8.0
7552,Genji: Dawn of the Samurai,PlayStation2,SONY,8.8
7760,One Step From Eden,Switch,NINTENDO,8.5
7639,WWE SmackDown vs. Raw 2011,PlayStation3,SONY,7.9
7537,Dr. Mario / Puzzle League,GameBoyAdvance,NINTENDO,7.8
7515,GRIP: Combat Racing,PC,PC,7.8
7416,War World: Tactical Combat,PC,PC,7.5
7551,Blitzkrieg (2003),PC,PC,7.8
7829,The Bridge (2013),PC,PC,7.4
7738,Armored Core 3,PlayStation2,SONY,8.7
7669,Resident Evil: Revelations,PlayStation3,SONY,7.5
7441,The SpongeBob SquarePants Movie,Xbox,MICROSOFT,7.7
7644,Manhunt,Xbox,MICROSOFT,8.0
7456,Space Colony (Steam Edition),PC,PC,8.1
7670,One Piece: Pirate Warriors 3,PlayStation4,SONY,7.7
7370,Epistory - Typing Chronicles,PC,PC,7.7
7863,Hot Potato!,GameBoyAdvance,NINTENDO,7.8
7489,Devil May Cry,Switch,NINTENDO,8.3
7517,Space Pirates and Zombies,PC,PC,7.5
7918,Delta Force: Land Warrior,PC,PC,7.7
7663,Yonder: The Cloud Catcher Chronicles,Switch,NINTENDO,7.4
7765,Implosion - Never Lose Hope,Switch,NINTENDO,7.6
7511,Fat Princess: Fistful of Cake,PSP,SONY,8.7
7636,The Guided Fate Paradox,PlayStation3,SONY,7.8
7428,Majin and the Forsaken Kingdom,Xbox360,MICROSOFT,8.0
7736,Romance of the Three Kingdoms IX,PlayStation2,SONY,8.1
7684,Pirates: The Legend of Black Kat,Xbox,MICROSOFT,7.8
7766,Sakura Samurai: Art of the Sword,3DS,NINTENDO,7.3
7483,Just Cause 3,PC,PC,5.7
7693,Lapis x Labyrinth,PlayStation4,SONY,4.4
7561,Black Future '88,PC,PC,7.1
7674,Call of Duty: Black Ops III - Awakening,PlayStation4,SONY,5.4
7509,Omensight,PlayStation4,SONY,7.0
7706,Naruto Shippuden: Ultimate Ninja Storm Generations,Xbox360,MICROSOFT,7.0
7572,Life is Strange 2: Episode 2 - Rules,XboxOne,MICROSOFT,4.4
7730,Pikuniku,PC,PC,6.9
7439,Call of Duty: Black Ops,DS,NINTENDO,6.6
7638,TrackMania: Build to Race,Wii,NINTENDO,7.3
7801,Resident Evil: Revelations 2,PC,PC,7.2
7788,2064: Read Only Memories INTEGRAL,Switch,NINTENDO,6.7
7806,Hulk,PC,PC,6.3
7671,Saints Row: The Third Remastered,PlayStation4,SONY,6.3
7909,Fallout 4: Automatron,XboxOne,MICROSOFT,6.0
7433,The Raven Remastered,Switch,NINTENDO,6.6
7897,Master of Orion: Conquer the Stars,PC,PC,7.0
7860,Law & Order II: Double or Nothing,PC,PC,6.0
7590,Star Trek: Klingon Academy,PC,PC,7.2
7812,The Alliance Alive HD Remastered,Switch,NINTENDO,7.3
7369,Just Cause,Xbox,MICROSOFT,6.7
7862,Spyro: Season of Ice,GameBoyAdvance,NINTENDO,7.3
7824,NHL 2K8,PlayStation3,SONY,7.0
7560,Cars 2: The Video Game,PlayStation3,SONY,7.2
7354,A Total War Saga: TROY,PC,PC,6.0
7720,Sonic Chronicles: The Dark Brotherhood,DS,NINTENDO,6.9
7785,Atelier Firis: The Alchemist and the Mysterious Journey,PlayStation4,SONY,7.1
7697,God Eater 3,Switch,NINTENDO,7.2
7733,Cloud Chamber,PC,PC,7.3
7772,Call of Duty: Black Ops II,PC,PC,4.6
7544,Shadow Bug,Switch,NINTENDO,6.0
7769,de Blob 2,PlayStation3,SONY,7.2
7805,Midway Arcade Treasures,Xbox,MICROSOFT,7.3
7459,Midway Arcade Treasures 2,GameCube,NINTENDO,7.3
7866,Game of Thrones: Episode Five - A Nest of Vipers,PC,PC,6.6
7783,Eagle Flight,PC,PC,6.9
7579,The Surge,XboxOne,MICROSOFT,7.2
7716,Amplitude,PlayStation4,SONY,7.2
7504,Blackguards 2,PC,PC,7.3
7376,Droplitz,Xbox360,MICROSOFT,7.2
7662,Gibbous -  A Cthulhu Adventure,PC,PC,6.5
7790,Blues and Bullets - Episode 2: Shaking The Hive,XboxOne,MICROSOFT,4.5
7725,Yesterday Origins,PC,PC,7.1
7827,2014 FIFA World Cup Brazil,Xbox360,MICROSOFT,4.5
7387,Romancing SaGa 3,PlayStation4,SONY,6.0
7879,Pro Evolution Soccer 2014,PC,PC,4.4
7818,John Wick Hex,PC,PC,4.3
7642,Ridge Racer 6,Xbox360,MICROSOFT,7.3
7759,HyperParasite,XboxOne,MICROSOFT,6.3
7602,Massive Assault Network,PC,PC,4.3
7659,TT Isle of Man: Ride On The Edge 2,PlayStation4,SONY,6.3
7750,Shin Megami Tensei: Devil Summoner - Soul Hackers,3DS,NINTENDO,4.1
7611,Magic: The Gathering - Duels of the Planeswalkers 2012,PlayStation3,SONY,6.3
7408,Tiger Woods PGA Tour 14,PlayStation3,SONY,4.1
7442,Titan Souls,PC,PC,5.9
7367,Ivy the Kiwi?,Wii,NINTENDO,7.2
7403,The Sims 3: Late Night Expansion Pack,PC,PC,5.5
7899,Just Dance 2020,Switch,NINTENDO,6.3
7791,Mercury Hg,PlayStation3,SONY,6.3
7431,Neon Abyss,PC,PC,6.3
7415,Medal of Honor,Xbox360,MICROSOFT,6.8
7436,CastleStorm: Definitive Edition,PlayStation4,SONY,5.9
7562,Assassin's Creed Syndicate,PC,PC,6.3
7771,Dead Rising 4,PC,PC,4.0
7373,Minit,XboxOne,MICROSOFT,6.4
7787,Contra Anniversary Collection,PlayStation4,SONY,5.9
7763,198X,PlayStation4,SONY,5.9
7446,Far Cry 4: Valley of the Yetis,PlayStation4,SONY,7.1
7724,Gran Turismo: The Real Driving Simulator,PSP,SONY,7.4
7907,Mirage: Arcane Warfare,PC,PC,3.7
7641,World Series of Poker 2008: Battle for the Bracelets,Xbox360,MICROSOFT,6.7
7553,Trackmania,PC,PC,4.1
7797,Destination: Treasure Island,PC,PC,7.0
7854,Borderlands: Claptrap's New Robot Revolution,PlayStation3,SONY,6.3
7691,Samurai Warriors: Spirit of Sanada,PlayStation4,SONY,6.9
7819,Disgaea PC,PC,PC,6.0
7452,Valkyrie Profile: Covenant of the Plume,DS,NINTENDO,7.2
7732,IL-2 Sturmovik: Battle of Stalingrad,PC,PC,6.0
7375,Furi,Switch,NINTENDO,7.3
7629,NBA 2K18,Switch,NINTENDO,4.3
7892,The Red Solstice,PC,PC,7.3
7508,Monster Energy Supercross - The Official Videogame 3,XboxOne,MICROSOFT,6.0
7466,Bad Mojo,PC,PC,6.9
7850,Paladins: Champions of the Realm,Switch,NINTENDO,7.3
7447,Rad,PlayStation4,SONY,6.7
7809,Wreckless: The Yakuza Missions,Xbox,MICROSOFT,5.4
7569,Bad Mojo: Redux,PC,PC,6.6
7392,Serious Sam II,PC,PC,7.1
7637,Incredipede,PC,PC,6.7
7488,Frobisher Says!,PlayStationVita,SONY,7.3
7630,ChromaGun,PlayStation4,SONY,6.0
7622,WWE SmackDown vs. Raw 2008,PlayStation3,SONY,7.2
7919,Army Men: Air Attack 2,PlayStation,SONY,6.3
7858,Nemesis of the Roman Empire,PC,PC,7.3
7583,Worms 3D,PC,PC,7.1
7499,Tom Clancy's Rainbow Six Siege,XboxOne,MICROSOFT,7.0
7554,Where the Water Tastes Like Wine,PC,PC,5.3
7374,Aegis Defenders,Switch,NINTENDO,7.0
7634,Heaven's Hope,PC,PC,6.7
7497,Dead Rising 2: Case West,Xbox360,MICROSOFT,6.7
7512,Need for Speed Heat,XboxOne,MICROSOFT,6.7
7690,Grow Home,PlayStation4,SONY,6.1
7365,Tell Me Why,PC,PC,5.2
7486,Pathfinder: Kingmaker - Definitive Edition,PlayStation4,SONY,5.0
7717,Just Dance 2,Wii,NINTENDO,7.3
7457,Sniper Elite III: Ultimate Edition,PlayStation4,SONY,6.8
7357,Sonic the Hedgehog 4: Episode I,PlayStation3,SONY,6.1
7906,Minecraft: Story Mode Season Two - Episode 2: Giant Consequences,PC,PC,6.1
7826,Hamilton's Great Adventure,PlayStation3,SONY,5.1
7545,The Escapists,XboxOne,MICROSOFT,6.7
7601,Crookz: The Big Heist,PC,PC,7.3
7714,Wolfenstein,PC,PC,7.3
7837,Virginia,PC,PC,4.9
7900,The Elder Scrolls Online: Elsweyr,PlayStation4,SONY,4.9
7366,Every Extend Extra,PSP,SONY,7.3
7849,LEGO The Incredibles,XboxOne,MICROSOFT,7.1
7506,Madden NFL 25,PlayStation4,SONY,5.2
7363,Sundered,PC,PC,7.3
7534,Tesla vs Lovecraft,Switch,NINTENDO,7.1
7687,Mass Effect 3: Leviathan,Xbox360,MICROSOFT,6.8
7672,Puyo Puyo Champions,Switch,NINTENDO,6.5
7406,The Sims 3: Ambitions,PC,PC,7.1
7789,Batman: The Telltale Series - Episode 3: New World Order,PlayStation4,SONY,6.9
7661,God Wars: Future Past,PlayStation4,SONY,6.7
7484,Dance Central Spotlight,XboxOne,MICROSOFT,6.8
7710,Tachyon Project,XboxOne,MICROSOFT,6.9
7386,Calling All Cars!,PlayStation3,SONY,7.1
7867,Puzzlegeddon,PC,PC,7.3
7633,Milkmaid of the Milky Way,PC,PC,7.1
7868,PlayStation All-Stars Battle Royale,PlayStation3,SONY,7.3
7432,Castlevania Anniversary Collection,PlayStation4,SONY,5.1
7399,James Bond 007: Agent Under Fire,GameCube,NINTENDO,6.7
7770,Madden NFL 06,Xbox360,MICROSOFT,5.0
7549,Nobunaga's Ambition: Sphere of Influence - Ascension,PlayStation4,SONY,7.1
7617,Snake Pass,XboxOne,MICROSOFT,6.1
7429,SuperHyperCube,PlayStation4,SONY,6.1
7391,LEGO DC Super-Villains,PlayStation4,SONY,7.1
7566,Def Jam Rapstar,Xbox360,MICROSOFT,6.1
7815,Need for Speed Carbon,Xbox,MICROSOFT,7.3
7699,Power Stone Collection,PSP,SONY,7.3
7773,Darwin Project,PC,PC,6.8
7694,Star Fox Guard,WiiU,NINTENDO,7.3
7848,Fate/Extella Link,Switch,NINTENDO,6.7
7870,The Swords of Ditto,PlayStation4,SONY,6.1
7624,Zombie Army 4: Dead War,PC,PC,5.2
7423,Need for Speed ProStreet,DS,NINTENDO,7.1
7371,Amnesia: Rebirth,PlayStation4,SONY,6.7
7558,Ankh,PC,PC,6.9
7841,The Flame in the Flood,XboxOne,MICROSOFT,5.3
7487,Masters of Anima,PlayStation4,SONY,4.7
7701,Payday 2,PlayStation3,SONY,6.2
7414,Awesomenauts Assemble!,PlayStation4,SONY,7.0
7443,Major League Baseball 2K10,PlayStation3,SONY,5.3
7729,Assassin's Creed Rogue,PC,PC,7.3
7752,Baseball Mogul 2008,PC,PC,6.5
7696,Mordheim: City of the Damned,PC,PC,6.8
7473,Dark Nights with Poe and Munro,PC,PC,5.3
7480,Bad North,PC,PC,6.8
7873,Railway Empire: Switch Edition,Switch,NINTENDO,6.9
7920,Quake,Nintendo64,NINTENDO,7.0
7607,Major League Baseball 2K7,PlayStation3,SONY,4.7
7898,Neverwinter,PC,PC,5.3
7698,Snapshot,PC,PC,7.2
7472,Death end re;Quest 2,PlayStation4,SONY,6.9
7437,Shadows: Heretic Kingdoms,PC,PC,7.1
7581,The Sims 3 Supernatural,PC,PC,6.2
7836,Mirror's Edge Catalyst,PC,PC,5.3
7606,Jotun: Valhalla Edition,Switch,NINTENDO,6.9
7877,Summon Night 5,PSP,SONY,6.7
7830,"Yes, Your Grace",Switch,NINTENDO,6.5
7653,LIT,Wii,NINTENDO,7.4
7474,Alone With You,PC,PC,5.3
7355,Dead or Alive 5 Last Round,PlayStation4,SONY,7.3
7776,Anarcute,XboxOne,MICROSOFT,7.3
7646,Apex,Xbox,MICROSOFT,7.3
7744,Wild Guns Reloaded,PlayStation4,SONY,6.1
7382,The Walking Dead: The Telltale Series - A New Frontier Episode 3: Above the Law,PC,PC,6.5
7668,Midway Arcade Treasures 2,Xbox,MICROSOFT,6.7
7845,Project Warlock,PlayStation4,SONY,4.8
7775,In Other Waters,PC,PC,4.8
7673,Castlevania Requiem: Symphony of the Night & Rondo of Blood,PlayStation4,SONY,7.3
7881,Armello,PlayStation4,SONY,7.1
7605,GRID,PC,PC,5.2
7748,Attack on Titan 2,XboxOne,MICROSOFT,6.5
7842,MechWarrior 5: Mercenaries,PC,PC,5.2
7407,Pokemon Trozei!,DS,NINTENDO,7.3
7901,Overwhelm,Switch,NINTENDO,5.3
7464,Atari Anniversary Edition,PC,PC,7.3
7413,Adventures of Pip,PlayStation4,SONY,6.8
7704,Chroma Squad,PlayStation4,SONY,6.7
7786,Attack on Titan 2: Final Battle,XboxOne,MICROSOFT,4.8
7493,MX vs. ATV Reflex,PlayStation3,SONY,7.1
7780,Pro Evolution Soccer 2008,PlayStation3,SONY,6.2
7412,Fallout 4: Nuka-World,PC,PC,5.3
7576,Naruto Shippuden: Ultimate Ninja Storm Generations,PlayStation3,SONY,7.0
7795,TASTEE: Lethal Tactics,PC,PC,6.4
7356,Evolve,XboxOne,MICROSOFT,5.1
7893,Bejeweled 2,PlayStation3,SONY,6.9
7875,Bomber Crew,XboxOne,MICROSOFT,5.8
7749,Roundabout,XboxOne,MICROSOFT,5.7
7681,Costume Quest 2,PlayStation4,SONY,6.8
7838,Dead In Vinland,PC,PC,7.2
7547,The Raven: Legacy of a Master Thief,PC,PC,6.8
7481,Immortal Redneck,Switch,NINTENDO,6.9
7454,Army of Two,PlayStation3,SONY,7.2
7498,Onimusha: Warlords,XboxOne,MICROSOFT,6.4
7628,Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings,PlayStation4,SONY,6.6
7711,Oceanhorn: Monster of Uncharted Seas,PC,PC,7.2
7532,Not a Hero,PlayStation4,SONY,6.4
7592,Disney Infinity,Xbox360,MICROSOFT,6.6
7695,Journey to the Savage Planet,PlayStation4,SONY,7.1
7679,Clustertruck,Switch,NINTENDO,6.6
7712,F.E.A.R. 3,PlayStation3,SONY,7.2
7377,Batman: Arkham VR,PlayStation4,SONY,7.2
7852,LEGO Batman 3: Beyond Gotham,XboxOne,MICROSOFT,7.0
7811,Syndicate,Xbox360,MICROSOFT,7.2
7666,WWE 2K14,PlayStation3,SONY,7.4
7503,Age of Booty,PlayStation3,SONY,5.7
7541,Evidence: The Last Ritual,PC,PC,7.2
7874,NASCAR Heat 4,XboxOne,MICROSOFT,5.8
7700,The Swords of Ditto,PC,PC,6.4
7599,Phoenix Point,PC,PC,5.8
7610,King's Bounty: Warriors of the North,PC,PC,7.0
7723,Bomberman Land Touch! 2,DS,NINTENDO,7.0
7379,Chili Con Carnage,PSP,SONY,7.4
7519,I Am Setsuna,PlayStation4,SONY,7.4
7817,Afterparty,Switch,NINTENDO,7.1
7557,Rugby 08,PlayStation2,SONY,7.4
7623,Street Fighter V,PC,PC,3.1
7380,Dead Nation: Apocalypse Edition,PlayStation4,SONY,7.1
7756,Comic Jumper: The Adventures of Captain Smiley,Xbox360,MICROSOFT,6.7
7755,Shin Megami Tensei: Devil Summoner - Raidou Kuzunoha vs. the Soulless Army,PlayStation2,SONY,3.2
7692,F.E.A.R. 3,PC,PC,5.8
7594,CAPSIZED,Xbox360,MICROSOFT,7.2
7500,Super Monkey Ball: Banana Blitz,Wii,NINTENDO,5.8
7902,SNK 40th Anniversary Collection,PlayStation4,SONY,6.4
7559,Meteos: Disney Magic,DS,NINTENDO,6.6
7438,Edge (2011),PC,PC,7.4
7574,3D Thunder Blade,3DS,NINTENDO,7.1
7397,Red Faction II,Xbox,MICROSOFT,5.7
7450,Stealth Inc 2: A Game of Clones,PlayStation4,SONY,7.0
7823,Fortix 2,PC,PC,6.8
